publishedAt,authorDisplayName,textDisplay,likeCount
2024-10-24T01:24:16Z,@ritasyaf7396,Trus speak up ko... Mungkin untuk saat ini seperti gak berguna.. Tapi yakin sesuatu saat pasti mereka sadar apa yang terjadi... Tidak trus dibodohi....,0
2024-10-24T01:23:58Z,@kentyaga1725,"solusi terbaik adalah pindah ke negara lain.. saya mampu, masa teman teman semua enggak? fuck nationalism.. jangan pikirkan masa lalu yg penuh patriotik, sebab kemerdekaan sudah tidak di rasakan lagi di sana.. ketika negara tidak memperdulikan kaum middle class kebawah, itu artinya semua yg berada di level itu harus keluar dari zona wilayah republik indonesia.. jadi? siapa yg mau keluar negeri? jika teman teman ke singapura, saya biasa nongkrong sembawang way tepatnya di kopitiam setiap akhir pekan. mungkin kita bisa berbagi kisah, menjadi partner usaha, bahkan keluarga baru di sini..",0
2024-10-24T01:23:43Z,@arjunthexplorer,"Pembahasan nya mirip gua tuh ,gw juga bikin konten gitu",0
2024-10-24T01:22:24Z,@furyandriwahyudi6692,"saya percaya prabowo jadi presiden dikarenakan apa.dia tahu krna seorang pebisnis pengusaha dr militer,ekonomi kerakyataan akan dibikin kestabilan untuk rakyat..  inti ya upah pekerja disesuiakan pekerja honorer diangkat asn. intiya pinjol dan judionline akan dibekukan.ekonomi rusak diindonesia dikarenakan judionline penyebab utama",0
2024-10-24T01:20:59Z,@firmanCo,Yahh saya selaku seller merasakan deflasi.,0
2024-10-24T01:19:54Z,@sahabatpeternaktv1997,"Dah sejak awal tahun 2023 banyak yg ngeluh semua, jualan g laku2, produk A dah di bundling sampe di banting g laku2, kredit usaha rakyat ternyata mencekik rakyat. <br>Sampe pada titik semua bilang kok Saiki golek duit angel ora koyo biyen. Sebenarnya pemerintah tu sadar g?<br>Akhirnya sepakat sama ko raymond yokk beli produk tetangga jangan beli di mart2 yg punya orang kaya. KLO beli di tokonya tetangga minimal dia sedekah buat tetangga nya juga minimal 😊😊😊<br><br><br>Semangat Ko Raymond  kami selalu mendukung mu 🎉🎉🎉🎉",0
2024-10-24T01:16:58Z,@pradiptakusuma8584,BSH,0
2024-10-24T01:15:42Z,@delpermana8844,"Apa guna nya waktu pas debat capres dan cawapres, apa guna nya",0
2024-10-24T01:15:01Z,@muhammadakbarbudiman,"Respek, smga Tuhan balas kebaikan lu bang❤",0
2024-10-24T01:12:55Z,@dhanisiregar5223,"gak akan bisa bro, ini semua tinggal tunggu aja sebenernya kapan ancur indonesia. gak usah ngomongin hati nurani lagi sekarang! sekarang masyarakat di bentuk untuk saling menginjak, menyikut. mau pakai teori apa pun sudah lahh gak akan meruah apa apa.",0
2024-10-24T01:12:38Z,@listener1069,"Biar allah yang atur, dampak apapun selama kita berusaha tidak akan bisa merubah apa yang sudah allah tentukan, jgn tinggalkan sholaat 5 wakktu",0
2024-10-24T01:12:15Z,@Whatdouwant24,"Kesel sama temen yg buta dan bodo amat akan keadaan Indonesia sekarang yg ngga baik-baik aja dan tambah kesel krn bagian dari 58%. Pemimpin kalian itu ada yg kurang kompeten tapi menjabat jabatan tsb yg bikin Indonesia makin buruk. Coba kalian bayangkan kalau Indonesia dipimpin dan dijabat oleh orang yang kompeten, sebagus apa Indonesia ? Sedih sekali dengan keadaan Indonesia sekarang 😭",0
2024-10-24T01:07:50Z,@KonohamudaSA,"Trimakasih bang edukasi yg sangat penting ini, semoga pemerintah kita melek dan cepat memperbaiki apa yg sedang terjadi seperti yg dijelaskan di video abang raymond",1
2024-10-24T01:07:24Z,@arielbee2248,Keren banget sih ini bro,1
2024-10-24T01:05:35Z,@triyadi-91,Benar bang,1
2024-10-24T01:05:24Z,@abubakarshiddiq733,bayar matrai 10 rb buat daftar asn,0
2024-10-24T01:04:32Z,@abubakarshiddiq733,speak up terus abangku,0
2024-10-24T01:04:06Z,@rokypratamaaditya2079,Di akar rumput memang terasa setahun ini turunnya ekonomi,0
2024-10-24T01:01:44Z,@paul56-bb9qs,Seharusnya Indonesia tuh kaya ga bisa ngolah nya sma pemerintah dikasihin ke mafia ditambah korupsi besar² an melalui infrastruktur 😂<br>Pendapatan Konoha kan dari pajak makannya dinaikin trs biar makin banyak org miskin wkwk,0
2024-10-24T01:01:04Z,@davidnugroho4743,PD3 percepat lahh,0
2024-10-24T01:00:45Z,@Markepo654,Innama&#39;al usri yusro<br> Di balik kesulitan selalu ada kemudahan,0
2024-10-24T01:00:44Z,@arielbee2248,"Negara Indonesia terlalu banyak fokus sama politik (kekuasaan), kesalahan besar rezim 10 tahun belakangan, dan oligarki politik yg sangat rakus",0
2024-10-24T00:58:36Z,@jonwidodo,"Sudah hukum alam, kalau ada yang memperkaya diri, di belahan dunia lain ada yang jatuh miskin. Contohnya saat kamu mengambil keuntungan dengan berdagang. Barang yang seharusnya seharga 500, kamu jual 1000. Maka pembeli membayar lebih banyak daripada nilai seharusnya. Kamu dapat 500, pembeli kehilangan 500. Tanpa sadar, kamu selangkah lebih kaya, pembeli selangkah lebih miskin. Jika kamu benar-benar peduli pada orang lain, jangan jadi kaya.. jadilah cukup.",0
2024-10-24T00:56:43Z,@chepy7833,Yaah abang ini hanya ingin instant aja bantu juga lah .,0
2024-10-24T00:56:01Z,@dataroyant1324,Solusinya satu,0
2024-10-24T00:53:39Z,@__whatyousee__,"nonton video ini yang gua rasain marah dan kesal, keren bro videonya",0
2024-10-24T00:52:39Z,@algispratama9539,"Thats why, keputusan saya untuk kerja di LN tahun ini adalah keputusan tepat.",0
2024-10-24T00:52:32Z,@iwannaseesnow,"Makanya, jangan memeras kelas menengah! juga jangan musuhi orang kaya! selama banyaknya orang miskin di satu negara, maka perekonomiannya sangat sulit maju disertai pengangguran! ini akibat pemerintah melakukan propaganda dengan meromantisasikan orang miskin sedangkan orang kaya dan kelas menengah di anggap musuh! kalo ga ada orang kaya, ga ada lapang pekerjaan, kalo ga ada kelas menengah, ga ada pembeli!",0
2024-10-24T00:51:46Z,@SuRHaN.family,"Prabowo gila gilaan angkat sohib partai influencer masuk kabinet SERAH LO DEH siap siap aja pajak makin naik,harga naik impor gila gilaan, PHK makin tinggi, hutang negara makin menggila",0
2024-10-24T00:51:00Z,@fandyirwanto1762,"Yang paling nyata bagi kaum middle class adalah cari pekerjaan di dalam negri susah banget. 14 tahun yang lalu cari pekerjaan 3-6 bulan udah bisa dapat, sekarang ada teman teman yang sudah lebih dari satu atau dua tahun masih belum dapat pekerjaan",0
2024-10-24T00:49:53Z,@gunstcyber3634,Awas bang pake topeng kalo keluar dicari lu bang,0
2024-10-24T00:45:40Z,@RyanRyan-r7b,Gajian buat lunasi pinjol daripada beli kebutuhan.,0
2024-10-24T00:45:30Z,@MrStassen5758,TINGKAT PENGANGGURAN DI CHINA MENINGKAT,0
2024-10-24T00:45:10Z,@Lucubangetgeh,"Mau pindah negara tapi gimana, gak pindah di peres POV : Midle class.",0
2024-10-24T00:41:31Z,@optimusprime2076,"Sebagai orang yang kerja dibidang &quot;Sales&quot;, iya gw ngerasain banget Indonesia ga baik baik aja. Harga barang yang gw jual turun untuk rangsang market, but yeah ga ada yang bener2 efektif disaat daya belinya emang turun.",0
2024-10-24T00:41:19Z,@sahabatpeternaktv1997,Sepakat sama ko raymond,1
2024-10-24T00:41:01Z,@afifahazzahra2807,"Kasih faham, bro 👍🏻👍🏻👍🏻👍🏻",0
2024-10-24T00:40:03Z,@AgusKiswoyo-r2n,"pantes,, sekrng belanja sayur murah,, harga beras mulai turun,, tpi daya beli masyarkat yg mkan di warteg sya menurun.  pda belinya lauk doang,,, miris,,,",1
2024-10-24T00:39:49Z,@kadekyogadewantara3288,"Ktika org2 yg duduk diatas dgn tujuan mperkaya diri, dsitu lah harapan pupus...",0
2024-10-24T00:39:26Z,@25Dessert,"Sebagai pedagang, saya merasakan dampak ini juga. Daya beli masyarakat menurun sejak 2023. Meski begitu saya tetap bersyukur kepada Allah atas rejeki dari-Nya. Mari kita berdoa, semoga Indonesia menjadi lebih baik. Aamiin..",17
2024-10-24T23:49:30Z,@Galaxy_BimaSakti,"Ya iya lah, noh liat marketplace buatan china dgn harga yg di tawarkan lebih murah, bisa beli tanpa harus keluar rumah 😂. Orang indo mau jualan jg barang ada yg dri china yg sdh kena harga reseller jd mahal, trus china keluarin market place yg langsung dri distributor jdnya murah, mind set indo kan ada yg murah itu yg di beli rame, jd pajak kurang terserap ke negara jd perputaran ekonomi jd tdk maksimal di dlm negeri. Kalian harus buka mata dan lihat itu, ya meski memang korupsi masih jd rajanya sih tp jgn lupa negara penyalur dan pengacau ekosistem perekonomian dari mana.",0
2024-10-24T00:37:38Z,@SahlanShaki,"Makasi Raymond sepanjang nonton gag berhenti merinding..karena selama ini warga Indonesia mikir Indonesia Baik2 aja.. Ngehujat sana sini buat bela Pemerintahan,padahal kita bener2 terpuruk",0
2024-10-24T00:34:56Z,@andrapratama6632,"Gua sedih banget dengerin chapter terakhir, gimana caranya ya ini biar Pak Presiden nonton video ini...",0
2024-10-24T00:33:37Z,@abuabbas5021,Lanjutkan bang Raymond! Panjang umur perjuangan! 💪🏼,0
2024-10-24T00:33:02Z,@RealmeNarzo-z2d,SEMOGA BANG REYMOND BAIK BAIK SAJA .....,0
2024-10-24T00:30:59Z,@TheGrandeinter88,"Plus ditambah banyak yg kecanduan Judi onLine 😢<br>Bocah bocah SDM rendah yg doyan tawuran, Lengkap sudah 🎉<br><br>Ppn 12%<br>Potongan tapera<br>Motor mobil wajib ASUransi<br>Bangun rumah kena pajak<br>😒<br><br>Alat alat kesehatan dipajakin,, makanya berobat di Penang lebih murah dari di Indo 😢",1
2024-10-24T00:30:03Z,@siscaselvina7205,"Ask a question Raymond, kira-kira selama 10th Pak Jokowi menjabat ada nggk yg menurutmu bermanfaat bagi kemajuan bangsa Indonesia?",0
2024-10-24T00:28:06Z,@jonathantkent5945,Kemungkinan indonesia akan ada negara baru yg memisahkan diri dari indonesia semua ini berkat prestasi gemilang joko widodo dan dinastynya hancur lebur negeri ini.,1
2024-10-24T00:27:55Z,@cungprett2354,"Betul bnget... belanja di umkm..bantu warung2 tetangga..<br>Lebih peka terhadap kinerja pejabat mulai sekarang ingat gaji mrka kita bayar pakai pajak stnk bpkb,pp21,pbb,ppn..<br>Mulai melek politik jgn cuek..<br>Jgn mau dibodohkan dimiskin kan oleh mrka orng KAYA😊😊",0
2024-10-24T00:26:47Z,@shirlyaulia2133,Gw masih nganggur,0
2024-10-24T00:25:55Z,@wahyubimantoro5610,Bener bang apa kaya lu. Gw setuju,0
2024-10-24T00:22:57Z,@budidavel1600,"Up ke presiden yg baru,<br>Semoga nonton ini..",0
2024-10-24T00:21:15Z,@budiwijaya694,Dia ini bener kenyataannya memang seperti itu gw pun manufaktur karet alam buat raw material pabrik2 sepatu selang dan karpet skrg dr beberapa bulan lalu order semakin lama semakin berkurang ... karena pabrik yg disupplay pun tidak ada po yg masuk.. dan kontrak yg sudah berjalan bisa dipending krn situasi ini... akhirnya stock menumpuk hrg jual turun fluktuasi sambil menunggu klik bait yg baik kembali tp dilihat2 semakin tdk berharap banyak... cuma 1 hal yg gw denger dr dia ini solusinya yaitu yg plg penting sama2 saling membantu dalam penjualan UMKM.. JUST ITS ALL kl umkm ini stack tamat riwayat ..so keep hope believe and move forward and the last PRAY GBU,0
2024-10-24T00:18:30Z,@purnama96-t6j,doakn yg terbaik buat indonesia. Salam dari Malaysia,0
2024-10-24T00:13:51Z,@rg832,PAGI INI SAYA BARU BACA BERITA PRABOWO WACANA HAPUS (PEMUTIHAN) HUTANG PEGUSAHA. 👍👍👍,0
2024-10-24T00:13:48Z,@cepotucok1291,"saya dari 4 bersodara tadinya 3 orang berkerja umr jakarta 1 lg masi sekolah,<br>sekang cuma saya yg berkerja. jadi senwit brooo pusing. mikirin kontrakan sekolah makan dll.",0
2024-10-24T00:10:26Z,@nay9497,Yang teriak indonesia baik baik saja udah diangkat jadi wakil menteri bang Reymon,0
2024-10-24T00:07:35Z,@Riiiriiiiii,"Betul sekali, saya merasakan dampaknya. Ketika saya speak up masalah ini kepada teman saya yang gajinya didapat dari pemerintah setiap bulan dan hidupnya terjamin dapat pensiunan malah acuh dan enggan mendengar. Hanya berada di zona nyaman dan tidak berpikir jauh ke depan akan nasib negara ini.😢😢miris sekali.",0
2024-10-24T00:07:25Z,@rikofe8284,Buruh di bayar murah,0
2024-10-24T00:07:13Z,@riduanadoro1412,"BAHAHAHAHAHA ternyata PEMIKIRAN KITA SAMA BANG!!! 🤣🤣🤣👏👏👏 ijin share bg yaaaa, makasih udah di buatin video macam begini bg yaaa makasih banyak🙏🙏🙏",0
2024-10-24T00:09:07Z,@riduanadoro1412,"Langkah pertama:<br>1. Berbenah diri sendiri dulu, menjadi manusia BERKUALITAS<br>2. Sebarkan ilmu, kebaikan, dan PERTAHANKAN YANG BENAR<br>3. BERANTAS KORUPSI!!! NO DEBAT!!! <br>🎉🎉🎉 SEMANGAATTTT🔥🔥🔥🔥",0
2024-10-24T00:11:31Z,@riduanadoro1412,"Oh ya, saran juga buat yg liat tulisan gw ini, yg sudah berkeluarga, TAHU DIRI MENGENDALIKAN NAFSU!!! Makin banyak nyawa yg lahir, artinya KEBUTUHAN MENINGKAT. Kebutuhan meningkat, BUMI INI YANG DI PERAH. dan KALAU TERLALU TAMAK, BAKALAN KIAMAT!!!!! 😅😅😅",0
2024-10-24T00:07:06Z,@Cat-Cute-Animation,Keren..!!!<br>Menyala abangkuh ❤❤❤❤❤,2
2024-10-24T00:06:57Z,@harispenyon2239,Anak mama udah ijin mamanya belum buat bikin konten ini? Takutnya gak dibolehin mama 😂,0
2024-10-24T00:06:30Z,@rikofe8284,Yang kaya terlalu banyak ambil untung dari karyawan nya,0
2024-10-24T00:06:23Z,@hokage1053,"BIANG KELADI DARI KEHANCURAN INDONESIA MENURUT SY KORUPSI DAN LEMAHNYA HUKUM, COBA KLO 2 HAL BENAR² DIBERANTAS MUNGKIN INDONESIA MINIMAL SEJAHTERA, TAPI YA ITU IMPOSSIBLE",8
2024-10-25T03:59:15Z,@YuliIna-ve8fo,"Bener, coba dah,  korupsi bener bener di brantas,  pasti makin maju negri kita ini,",1
2024-10-25T03:59:36Z,@YuliIna-ve8fo,"Ya الله‎ ampuni dosa dosa kami,  anugrahkan kepada negri kami tercinta ini, pemimpin yg sama seperti kholifah umar bin abdul aziz,  aamiin",1
2024-10-24T00:05:24Z,@Restuachpqil4,Buzzer abah,0
2024-10-24T00:04:54Z,@medusa659,"Kami jualan sarapan pagi hampir setiap hari buka , terasa sekali penurunan penjualan sekarang . dulu bisa buat 3 sampe 4 kilo nasi uduk sekarang cuman 1,5 kilo itu pun kadang gak abis . Kadang kasian liat ibu uang simpanan sedikit demi sedikit mulai habis , karena gak balance sama pengeluaran 😢",0
2024-10-24T00:01:53Z,@ricksjt7597,semoga ke pemimpinan presiden kedepan bisa memperbaiki semua ini 🙏🏻<br>dan semoga juga presiden melihat ini🙏🏻,0
2024-10-23T23:59:48Z,@LuthfiraAlira,"Kalian mau keluar dari kesusahan ini,.. <br>AMBILLAH ISLAM SEBAGAI PEGANGAN HIDUP",0
2024-10-23T23:55:21Z,@DoroPekalongan-nw6hc,Tapi kenyataanya masyarakat biasa aja,0
2024-10-24T00:01:07Z,@AnehBinAjaib,Masyarakat yg mana nih? Klo yg 58% kan disogok bansos langsung diem. Karna memang mental budak jadi hewan peliharaannya pemerintah. <br>Seperti ayam dikasih beras langsung ngumpul. 🤣🤣,0
2024-10-23T23:55:16Z,@amchannel5038,"Terus bertahan, berjuang bang.... Sehat sehat selalu",2
2024-10-23T23:54:19Z,@Mas_ican,Emang skrng yang lgi di perkaya itu pemerintah,2
2024-10-23T23:48:43Z,@milearachel1732,"Yang ngeluh nanggur itu cuma pemalas,loh punya motor jadi ojol,loh ngga punya motor pergi ke pasar jadi tukang panggul,loh punya ijasah tinggi  cari loker,kalau loh muslim loh harus percaya kalau usaha tidak mengkhianati hasil !!!! Koar2 cari kerja susah tapi didiri lob ngga ada jiwa kompetisi !!",0
2024-10-23T23:42:46Z,@dimasagung8562,Korupsi yang harus di berantas karena ini yang salah satu penyebab terbesarnya,1
2024-10-23T23:40:16Z,@ardianians0238,Semoga Pak Prabowo punya solution.,0
2024-10-23T23:31:56Z,@oposisikejahatan1677,"Diakui atau tidak ojek online itu lapangan kerja terselubung. Obat pereda nyeri buat ekonomi, semakin ketergantungan efek samping nya bakal terasa.",1
2024-10-23T23:27:38Z,@ArtiArti-th4qk,Sy yakin siapapun presidenku beliau akan membawa bangsa dan negara indonesia akan seterusnya baik baik aja,0
2024-10-23T23:24:22Z,@mainandzikri,Solusi paling terakhir adalah &quot;jangan lupa berdoa&quot; semoga indonesia baik-baik saja 👍,0
2024-10-23T23:24:01Z,@jansforgottenz,Semoga arah keputusan bapak presiden yg baru lebih tepat sasaran! Tepati janji visi nya 🙏🏻,0
2024-10-23T23:23:54Z,@campuraduko,Awal semua penderitaan ininadalah mulyono,0
2024-10-23T23:23:07Z,@thekusumas,Bro! Love your video❤ let&#39;s keep spread the news: we are not okay!,2
2024-10-23T23:20:53Z,@Awaleq,Pemerintah buat kebijakan emang gak masuk akal.,0
2024-10-23T23:18:03Z,@jansforgottenz,Setuju om! 25 selalu berubah2 arahnya! Satu kata saja yg keluar dari beberapa orang besar di barat sana udah bisa merubah arah,0
2024-10-23T23:16:44Z,@MakassarId-p5q,Indonesia di Ambang Kehancuran ..kl unt sy yaa,0
2024-10-23T23:15:24Z,@budidiycraftproject3095,kalo informasi dlm video terliat biasa gak ada investigasi lebih lanjut yg kebanyakan orang tdk tau ..  gak ada hal yg menyinggung pengaruh dr luar juga.. akan lebih menarik jika pembicara mengetahui hal2 yg rahasia atau top secret dr dlm negeri atau luar negeri ..,0
2024-10-23T23:13:07Z,@saqeena.product,"Emang g bisa bergantung sama pemerintah, jadi mari memperbaiki diri untuk naik kelas, membantu sesama, berdoa.",0
2024-10-23T23:30:27Z,@SquarenixFF7EC,Masalahnya pajak. Walaupun bisa membantu sesama jika pajak naik. Sama aja membantu pemerintah buat bayar utang dan meng gaji para koruptor.,0
2024-10-23T23:08:13Z,@malamlulu3147,"Kerasa banget sbgai pelaku usaha deflasi mmang meningkat 😢 Indonesia mmang tdk baik2 saja 😢 ya Allah berikanlah kemajuan untuk Indonesia, semoga pemimpin baru bisa menemukan solusi terbaik untuk kemajuan Indonesia.",0
2024-10-23T23:07:30Z,@sasageyoocta2,"kumpulkan orang orang yg bisa merubah indonesia seperti bung rocky dan bang raymond, ada yg lain? koment tambahin d bawah",0
2024-10-23T23:01:10Z,@ArdiNugraha-nj5yp,Baik² saja buat yang kaya dan tidak baik² saja utk kalangan menengah ke bawah,0
2024-10-23T22:59:06Z,@dibyowidodo22,"Terimakasih king, ikut mencerdaskan generasi muda Indonesia 👑",0
2024-10-23T22:57:57Z,@DowngradeTV,Asli yg lu omongin bner semua bang . . Gua sedih tapi ga bisa apa apa.. sulit buat gerakin masyarakat seperti dulu waktu tragedi 98 ... Rakyat bisa menjatuhkan pemerintahan.. skrg rakyat ga berani bertindak,3
2024-10-25T00:02:42Z,@nartisunarti7219,"Mau ada gerakan seperti 98,yg ada ntr dibilang anak Abah barisan sakit hati,terus dikasih ceramah selama pemerintahan sebelumnya ini loh sudah bangun ini ini sudah begini begitu,bilang pak itu presiden terbaik lah blabla,",0
2024-10-23T22:47:34Z,@ards3150,"Berkat dari Allah, jangan takut , Tuhan yang memberi Tuhan yang mengambil terpujilah nama Tuhan , saya juga ga punya uang buat beli rumah, tp ada aja rejekinya, Allah yang ciptakan kita + dengan rejekinya , kalau mau kerja mau beli beras tanya pemerintah ga deh Praise our God Almighty , Positive Vibes , Spread loves everywhere ❤",0
2024-10-23T22:46:35Z,@nickysumigar,KONTEN KREATOR RUBAHLAH PEMIKIRAN ANDA... JANGAN TEBAR KETAKUTAN.. MENDING MOTIVASI!!! <br>           Krisis 98 aja bisa kita lewati... pandemi covid banyak yg prediksi bakal suram bisa kita lewati.. masa cuma transisi global kita bakal colaps???<br>      Negara2 kering afrika aja bisa bertahan walau mengandalkan bantuan pangan dari negara lain apalagi kita indonesia yg melimpah pngan dan bahan mentah!!!<br><br>Pajak juga hanya untuk kelas menengah ke atas alias warga yg berpendapatan lebih.. bukan untuk warga kurang mampu,2
2024-10-23T23:20:01Z,@ahmadferry9457,🎉🎉🎉🎉🎉❤❤❤,1
2024-10-23T23:26:46Z,@SquarenixFF7EC,Mau bukti? Kita lihat pasti banyak yg korupsi. Prabowo itu cuman omon omon. Apbn aja dibilang rahasia negara gila gak tuh. Duit rakyat dikorupsi dibilang rahasia negara. Konyol bin dungu. 😂,0
2024-10-23T23:38:37Z,@nickysumigar,@@SquarenixFF7EC emang kalo pemerintah korupsi rakyat jatuh miskin???<br>Rakyat miskin karna malas kerja bro... SDM rendah.. nggk ada mental buat maju!!! Protes aja kerjanya!<br><br>Trus alasan nggk ada lapangan kerja.. ehhh lu ngojek dua jam aja uda dapa 50ribu.. trus alasan apa lagi.. nggk ada motor? 500rb skrg lu bisa kredit motor,0
2024-10-23T22:45:05Z,@aldableg9883,"<a href=""https://www.youtube.com/watch?v=baNN1sdeHEM&amp;t=550"">9:10</a><br><br>pliss mereka yg punya wewenang dengerin ini",0
2024-10-23T22:43:56Z,@fadill6350,"Bang, Saya tambahin fakta. dengan banyaknya pejabat sekarang, birokrasi yg gemuk. PNS yg semakin gak berkualitas. Anggaran kita seperti di gerogoti. Saya sendiri org pemerintahan. jd tau benar kelakuan para pejabat kita. bagaimana bobroknya pengelolaan  anggaran. Anggaran dihabisian hanya untuk ceremoni belaka. Setiap kunjungan pejabat ngabisin anggaran buat menjamu mereka.",0
2024-10-23T22:42:34Z,@AaronEzekiel752,"hebat &amp; berani sekali Mas Raymond,,,, terbaik Mas Raymond",1
2024-10-23T22:34:16Z,@teukufadel8293,"<a href=""https://www.youtube.com/watch?v=baNN1sdeHEM&amp;t=693"">11:33</a> jujur secara society kita kayaknya orang yang self learning atau bahkan kerja yang ga kelihatan ngantor dsb masih dijudge masyarakat kita seakan pendidikan/kerjaan kita ga valid😅",0
2024-10-23T22:33:34Z,@SupriAdi-fk1dg,"Lagu lama . Kami orang miskin dr jaman soeharto sampai sampai pemerintahan sekarang sudah merasakan perubahan besar ekonomi kita dan daya beli masyarakat semakin besar, beda sekali degan jaman dulu, cuman satu koruptor di negri ini masih banyak.",0
2024-10-23T22:31:56Z,@muhammadyunus3836,Suarakan saja kebenaran semua mata akan tertuju pada anda ketika anda ikhlas,0
2024-10-23T22:22:13Z,@dhonymanik,Bukan 30 tahun ini yg kaya semakin kaya.<br>Dari dulu itu. <br>😅,0
2024-10-23T22:13:15Z,@mikhailagus,Makin ksni makin g jelas ni orang😅😅😅,1
2024-10-23T23:21:01Z,@ahmadferry9457,😂😂😂😂,0
2024-10-23T22:13:03Z,@AbuyaaSkibidi,"gpp , minta aja kerja sama koko ri sama ain harahap . kata koko ri indonesia negara maju , lebih maju dari malaysia 😅 rakyat +62 juga banyak juga bilang indonesia lebih bagus dari malaysia 😅",0
2024-10-23T22:08:06Z,@ogickgika2202,Kalau cari uang jangan di politik gan,1
2024-10-23T22:05:37Z,@barrakg42,coba bahas dampak judol terhadap ekonomi negara bos apakah pengaruh signifikan terhadap ekonomi negara,0
2024-10-23T22:03:10Z,@ahmaddua9436,Efek judol duit lari ke kamboja semua. Kita sengaja di buat bodoh dan miskin agar bisa di kasih minyak dan beras lagi 2029...,0
2024-10-23T21:47:36Z,@dedipanky6080,ya iyalah biaya makin naik <br>biyaya makin mahal<br>namanya juga kemajuan jaman 😂<br>makanya mikirnya kedepan <br>bukan ke belakang😂,1
2024-10-23T21:45:02Z,@kimber3564,Korupsi dimana mana gimana mau maju😢,0
2024-10-23T21:41:04Z,@Mas_kenshu,"Alasan gua merantau ke luar negri sejak 2023, cari kerja sulit di negri sendiri😊",0
2024-10-23T21:39:19Z,@faisalnur5620,👶,0
2024-10-23T21:37:07Z,@NKRI1945_,"Salam waras, mantap ray sehat selalu",0
2024-10-23T21:35:56Z,@mujahidsetyawan8290,Apa yg diomongin ko Raymond ini sekarang beneran kok,0
2024-10-23T21:23:23Z,@awhanphing1252,"Waspada boleh pessimistic jangan,",0
2024-10-23T21:10:32Z,@risafatimah9941,Real banget 😢 tetangga2 ku bnyk yg terjerat riba pinjol dll... kami juga berusaha untuk ta&#39;at pada Allah swt tdk riba,187
2024-10-25T03:45:49Z,@YuliIna-ve8fo,"Semoga alloh mudahkan dlm segala urusan,  aamiin",4
2024-10-25T04:55:02Z,@Otw-bs3ni,"Pinjol karena pengen keliatan kaya. Atau pinjol karena tidak mau hidup sesuai dengan kesanggupan. Pinjol tiba2 motor baru,jln2 tamasya,minimal hp baru...",5
2024-10-26T03:29:53Z,@anurnurjamal899,"Yang bikin rusak tuh judol ,pinjol yg bikin sengsara rakyat.",5
2024-10-23T21:10:01Z,@Bubbleboy13,Banyak berdoa semoga pemimpin sekarang bisa sedikit aja membawa perubahan untuk indonesia . Aminn,0
2024-10-23T21:04:24Z,@OhAudrey_,Yap benar saya berjualan akhir akhir ini ada penurunan😢,0
2024-10-23T20:50:30Z,@juliussihite,"Mas/Bang/Koko/Bro, lu pro banget ama kaum mediokre. Gue salut! Semoga makin banyak yang berani naik suara juga seperti lo! ❤",0
2024-10-23T20:52:50Z,@juliussihite,"Udah beberapa kali gue notice postingan lo, akhirnya baru bisa kasih like dan subs!",0
2024-10-23T20:35:49Z,@dotaabout2215,"Dari dulu kita tuh ga pernah miskin sebagai negara, cuma salah pilih pemimpin aja 😂",0
2024-10-23T20:31:45Z,@ilhamulls,"Jujur gua sebagai seller olshop yang tadinya beberapa bulan kebelakang bahkan belum jauh masih pas bulan puasa kemarin penjualan masih aman-aman aja walau menurun perlahan dari awal tahun, dan sekarang bener-bener lagi bingung banget sama pasar yang acak-acakan. Harga jual barang udah makin murah dari sebelumnya tapi pembeli bener-bener makin berkurang yang tadinya tiap hari bisa 50+ orderan sekarang 10 aja udah syukur. Anak-anak ditempat kerja pun ngeluh karena ga kaya biasanya. Pendapatan tiap hari bener-bener ganentu buat ngasih salary ke pegawai aja harus pake dana pribadi<br><br>di twit udah sering banget isu ini dibahas emang bener-bener kerasa guys, semangat ya kalian para penguasaha yang masih tahan sampe akhir tahun ini!, semoga membaik keadaan kita semua, aamiin.",1
2024-10-23T20:27:09Z,@Zainalatqiya,Bukti gagal nya presiden jokowi,0
2024-10-23T20:18:04Z,@hwarenxy,"UMR di indo aja udah rendah belum lagi yg gaji nya gak sampe UMR, tapi gaji yg diatas sana pada tinggi tinggi banget, gimana gak deflasi",1
2024-10-23T20:06:25Z,@pascalramadhan532,Ppn 12% suruh 58% yg bayar,0
2024-10-23T19:49:09Z,@megimogo6212,funfact nya juga korupsi malah di normalize,0
2024-10-23T19:48:07Z,@JionoAsyik-pi3yp,"Nonton sampai habis,,enakan lho dpt uang dari yutub dri jam tayang lho",0
2024-10-23T19:47:31Z,@kaspuliman9558,Iya..ditunggu aja.. Baru mulai. Positif tingking aja..,0
2024-10-23T19:47:00Z,@EdiWae-nx3uh,Salah judul mas yang benar DUNIA SEDANG TIDAK BAIK BAIK SAJA Simak semua berita dunia <br>Indonesia masih bersyukur mas aman tentram gak kelaparan <br>Gak seperti dibanyak negara lain perang kelaparan kerusuhan <br>Mbok ya bersyukur gitu dikit,0
2024-10-23T22:46:49Z,@akbarbima3872,"Iya beneran,Indonesia masih tergolong baik-baik saja",0
2024-10-23T19:41:32Z,@anakku7571,Ini omon2 pendapat pribadi di samakan hukum… Halu hhhh udah ngomong in bisnis aja lebih jago klo politik masih asal2 an ente hhhhh,0
2024-10-23T21:30:07Z,@spacedeleteent,Udah jadi korban kemiskinan malah ga sadar. Udah bahaya banget nich,0
